round_shots,1165,174,115,277,92,68,73,40
round_queries,1165,1566,3795,29085,31924,75140,242579,1223640
round_k,4,16,52,173,552,1661,5069,15295
round_queries,1325,1694,3125,7857,20335,57211,152252,1313365,185415
round_k,3,12,40,122,371,1119,3402,10207,30902
round_shots,928,232,139,129,100,77,73,58,6
round_queries,928,1624,3475,10449,24300,62293,184909,445150,430350
round_k,3,12,40,121,404,1266,3837,11590,35862
round_shots,866,140,367,154,107,109,64,188,7
round_queries,866,980,8441,11550,24503,77063,137024,1212036,412391
round_k,3,11,37,114,353,1070,3223,9670,29456
round_shots,1208,258,125,114,275,237,119,198,7
round_queries,1208,1806,3125,9234,66825,180357,280483,1422234,453523
round_k,3,12,40,121,380,1178,3591,10774,32394
round_shots,1023,231,159,97,91,82,126,114,3
round_queries,1023,1617,3975,7857,22295,60762,280854,789906,191049
round_k,3,12,40,122,370,1114,3464,10516,31841
round_shots,1051,173,217,99,120,234,85,62,83
round_queries,1051,519,1953,3267,11880,70902,79985,177382,2187133
round_k,1,4,16,49,151,470,1430,4324,13175
round_shots,1241,242,207,124,98,83,76,91,6
round_queries,1241,2178,5589,10292,26362,68641,189620,682227,415758
round_k,4,13,41,134,413,1247,3748,11356,34646
round_shots,1009,360,348,175,89,93,66,53,9
round_queries,1009,2520,9396,14175,22161,72633,157674,383879,595647
round_k,3,13,40,124,390,1194,3621,10955,33091
round_shots,1000,227,135,112,143,75,101,179,4
round_queries,1000,1589,3375,9072,38467,65625,266943,1460461,295644
round_k,3,12,40,134,437,1321,4079,12254,36955
round_shots,1358,193,137,102,84,102,93,46
round_queries,1358,1737,4521,10098,26460,98838,274629,1233306
round_k,4,16,49,157,484,1476,4468,13405
round_shots,951,211,151,180,88,82,63,53,3
round_queries,951,1477,3775,14580,24728,71750,170415,431473,223377
round_k,3,12,40,140,437,1352,4070,12335,37229
round_shots,1202,260,139,130,87,116,72,54,3
round_queries,1202,1820,3475,10530,25491,106604,202392,458298,230931
round_k,3,12,40,146,459,1405,4243,12796,38488
round_shots,1179,205,157,198,111,133,64,66,4
round_queries,1179,1435,3925,15642,26751,112385,177856,552354,301892
round_k,3,12,39,120,422,1389,4184,12553,37736
round_shots,815,222,126,98,112,187,73,54,3
round_queries,815,1554,3150,7546,26768,139689,170309,380538,196671
round_k,3,12,38,119,373,1166,3523,10634,32778
round_shots,1368,178,142,125,121,78,85,65,4
round_queries,1368,1246,3266,8875,26015,50778,171445,393575,219388
round_k,3,11,35,107,325,1008,3027,9140,27423
round_shots,772,238,232,146,88,81,76,69,5
round_queries,772,1666,5336,10950,20856,59049,166668,455883,307725
round_k,3,11,37,118,364,1096,3303,10121,30772
round_shots,1196,243,155,113,95,105,84,55,6
round_queries,1196,1701,3565,8249,21375,72345,193452,405845,411966
round_k,3,11,36,112,344,1151,3689,11301,34330
round_shots,1216,210,284,122,111,73,63,55,4
round_queries,1216,1890,7668,11102,30747,63437,165879,442695,294604
round_k,4,13,45,138,434,1316,4024,12266,36825
round_shots,878,243,103,98,106,87,66,58,5
round_queries,878,1701,2575,7350,24698,63423,146190,386454,303775
round_k,3,12,37,116,364,1107,3331,10080,30377
round_shots,977,256,120,97,103,81,70,77,11
round_queries,977,1792,3000,7275,23175,55647,147630,490875,650529
round_k,3,12,37,112,343,1054,3187,9602,29569
round_shots,1124,262,157,129,104,79,75,94,5
round_queries,1124,1834,3925,10449,25480,61541,180675,684414,337055
round_k,3,12,40,122,389,1204,3640,10959,33705
round_shots,841,229,169,114,93,78,62,72,3
round_queries,841,1603,4225,9234,25017,62946,150474,526536,198837
round_k,3,12,40,134,403,1213,3656,11028,33139
round_shots,992,166,250,233,122,103,149,211,32
round_queries,992,498,2250,7223,11834,35123,162857,722253,985824
round_k,1,4,15,48,170,546,1711,5134,15403
round_shots,1258,276,268,133,81,73,95,68
round_queries,1258,2484,8308,13167,27783,76285,304095,1992060
round_k,4,15,49,171,522,1600,4872,14647
round_shots,1117,205,183,134,106,87,86,163,61,3
round_queries,1117,615,1647,4422,10494,25839,80238,459497,515877,230763
round_k,1,4,16,49,148,466,1409,4228,12699,38460
round_shots,769,212,139,133,100,79,66,56,3
round_queries,769,1484,3475,11305,28500,69125,173646,444248,222963
round_k,3,12,42,142,437,1315,3966,11940,37160
round_shots,1393,167,131,117,109,84,70,54,3
round_queries,1393,1503,4323,11583,33681,78204,197050,459810,231789
round_k,4,16,49,154,465,1407,4257,12834,38631
round_shots,774,353,123,133,148,75,73,54,4
round_queries,774,2471,3075,10773,40108,65475,193085,437022,292788
round_k,3,12,40,135,436,1322,4046,12148,36598
round_shots,872,259,157,103,123,76,72,84,9
round_queries,872,1813,3925,8343,31119,57988,170136,602532,592227
round_k,3,12,40,126,381,1181,3586,10858,32901
round_shots,1225,201,153,136,155,79,62,53,6
round_queries,1225,1407,3825,11016,38595,64543,154318,397447,416310
round_k,3,12,40,124,408,1244,3749,11373,34692
round_shots,436,166,175,180,97,85,84,62,107
round_queries,436,498,1575,5940,9991,26945,81900,182218,2874127
round_k,1,4,16,51,158,487,1469,4451,13430
round_shots,1402,198,157,168,244,78,69,55,5
round_queries,1402,1386,3925,13272,58804,56550,157803,377905,316135
round_k,3,12,39,120,362,1143,3435,10462,31613
round_shots,1115,199,215,165,142,116,124,71,36
round_queries,1115,597,1935,5445,14910,37236,120900,207675,1030788
round_k,1,4,16,52,160,487,1462,4743,14316
round_shots,1513,199,165,97,91,74,85,94,10
round_queries,1513,1393,4125,7857,22295,57498,200175,672946,650470
round_k,3,12,40,122,388,1177,3579,10749,32523
round_shots,1368,211,128,151,99,76,67,57,9
round_queries,1368,1477,3200,11325,22671,52364,141303,361209,519183
round_k,3,12,37,114,344,1054,3168,9578,28843
round_shots,1265,220,185,125,92,79,63,52,3
round_queries,1265,1540,4625,10125,22540,62647,154413,386204,200961
round_k,3,12,40,122,396,1225,3713,11140,33493
round_shots,1096,206,156,113,93,76,67,55,4
round_queries,1096,1442,3900,8475,21483,52820,141437,352055,231196
round_k,3,12,37,115,347,1055,3200,9614,28899
round_shots,1308,213,98,144,90,80,164,95,6
round_queries,1308,1491,2450,10800,23670,66480,409180,714305,407610
round_k,3,12,37,131,415,1247,3759,11322,33967
round_shots,831,229,153,182,105,93,79,85,3
round_queries,831,1603,3825,14742,25935,69099,201213,684505,222765
round_k,3,12,40,123,371,1273,4026,12313,37127
round_shots,849,151,146,131,196,169,115,145,5
round_queries,849,1057,3358,9301,43708,116779,238625,944095,299865
round_k,3,11,35,111,345,1037,3255,9995,29986
round_shots,1003,356,349,107,131,87,98,64,3
round_queries,1003,2492,9423,8881,33405,69861,239806,471744,207519
round_k,3,13,41,127,401,1223,3685,11286,34586
round_shots,965,290,179,104,89,98,78,140,6
round_queries,965,2030,4475,7800,20025,67914,162474,876540,346518
round_k,3,12,37,112,346,1041,3130,9625,28876
round_shots,1324,173,128,107,85,73,71,47
round_queries,1324,1557,4224,10593,25245,67525,200575,1246769
round_k,4,16,49,148,462,1412,4343,13263
round_shots,1017,154,133,140,119,78,84,71,13
round_queries,1017,1078,3059,9940,25585,50622,168924,440413,735215
round_k,3,11,35,107,324,1005,3101,9417,28277
round_shots,786,221,123,112,94,70,64,108
round_queries,786,1547,3075,9072,25286,61670,169152,2788884
round_k,3,12,40,134,440,1321,4037,12911
round_shots,1179,293,150,109,95,77,65,55,3
round_queries,1179,2051,3750,8829,23845,57981,146965,377025,185643
round_k,3,12,40,125,376,1130,3427,10303,30940
round_shots,837,205,155,146,129,109,67,52,9
round_queries,837,1435,3875,11534,31089,84039,164351,395668,625689
round_k,3,12,39,120,385,1226,3804,11417,34760
round_shots,1322,228,150,136,120,82,92,71,8
round_queries,1322,1596,3450,9928,27000,62238,213716,509993,536136
round_k,3,11,36,112,379,1161,3591,11107,33508
round_shots,1170,222,125,114,96,74,102,69,3
round_queries,1170,1554,3125,9234,25824,61938,262854,536613,211923
round_k,3,12,40,134,418,1288,3888,11720,35320
round_shots,834,195,162,95,98,103,80,61,6
round_queries,834,1365,4050,7695,23814,79001,185680,432917,394602
round_k,3,12,40,121,383,1160,3548,10703,32883
round_shots,1530,227,115,151,99,91,78,123,3
round_queries,1530,2043,3565,14043,29601,83265,214110,1018071,224577
round_k,4,15,46,149,457,1372,4138,12476,37429
round_shots,1481,203,165,178,83,84,63,54,6
round_queries,1481,1421,4125,14418,21331,66108,150633,393174,398298
round_k,3,12,40,128,393,1195,3640,10941,33191
round_shots,960,243,245,147,103,263,87,54,10
round_queries,960,1701,5635,10731,22763,184363,193575,360666,606130
round_k,3,11,36,110,350,1112,3339,10096,30306
round_shots,819,199,165,139,106,76,104,92,3
round_queries,819,1393,4125,10425,24274,57380,239928,640780,195657
round_k,3,12,37,114,377,1153,3482,10864,32609
round_shots,866,234,169,121,111,90,68,82,4
round_queries,866,1638,4225,9559,26529,65430,168436,634270,298156
round_k,3,12,39,119,363,1238,3867,11704,37269
round_shots,1473,229,173,226,164,131,92,55,5
round_queries,1473,1603,4325,17854,39852,95761,212612,385935,319695
round_k,3,12,39,121,365,1155,3508,10630,31969
round_shots,1296,331,141,145,87,98,103,68,5
round_queries,1296,2317,3525,10875,22881,78302,247303,492388,343465
round_k,3,12,37,131,399,1200,3620,11069,34346
round_shots,1326,188,362,120,94,87,75,41
round_queries,1326,1692,11222,11880,29798,84651,220425,1089247
round_k,4,15,49,158,486,1469,4423,13283
round_shots,1142,195,120,117,89,74,62,97,5
round_queries,1142,1365,3000,8775,22873,57202,145762,684917,331325
round_k,3,12,37,128,386,1175,3530,10991,33132
round_shots,843,242,192,161,166,121,85,64,3
round_queries,843,1694,4800,13041,41002,91355,193545,483008,208221
round_k,3,12,40,123,377,1138,3773,11566,34703
round_shots,1518,183,264,214,151,88,62,62
round_queries,1518,1647,8184,21186,47565,85096,184698,1693406
round_k,4,15,49,157,483,1489,4508,13656
round_shots,790,234,165,132,97,133,71,54,4
round_queries,790,1638,4125,10692,23571,106799,179275,415314,282348
round_k,3,12,40,121,401,1262,3845,11678,35293
round_shots,1433,150,155,191,88,72,68,56,12
round_queries,1433,1050,3565,13943,19448,47880,135660,337736,654804
round_k,3,11,36,110,332,997,3015,9081,27283
round_shots,1205,155,198,194,110,216,71,59,9
round_queries,1205,1085,4554,14162,24530,148392,146331,380845,546363
round_k,3,11,36,111,343,1030,3227,9878,30353
round_shots,1136,145,186,118,87,77,106,55,3
round_queries,1136,1015,4278,8614,21315,58443,244966,384615,189447
round_k,3,11,36,122,379,1155,3496,10517,31574
round_shots,651,152,243,118,122,87,196,93,40
round_queries,651,456,2187,3894,12078,28971,203644,296763,1172360
round_k,1,4,16,49,166,519,1595,4871,14654
round_shots,1479,200,125,88,97,77,91,134,4
round_queries,1479,1400,3125,7128,23571,61831,228865,1026842,293500
round_k,3,12,40,121,401,1257,3831,11799,36687
round_shots,901,264,153,121,116,77,70,58
round_queries,901,1848,3825,9801,28884,69377,197750,1511770
round_k,3,12,40,124,450,1412,4288,13032
round_shots,1035,208,122,211,144,181,111,73,7
round_queries,1035,1456,3050,15825,32688,131587,245865,487275,445081
round_k,3,12,37,113,363,1107,3337,10283,31791
round_shots,913,258,123,88,117,127,105,54,3
round_queries,913,1806,3075,7128,28431,104521,264075,413694,208053
round_k,3,12,40,121,411,1257,3830,11524,34675
round_shots,1504,196,205,193,110,105,140,86,3
round_queries,1504,1372,5125,15247,26730,84735,340620,631326,207039
round_k,3,12,39,121,403,1216,3670,11163,34506
round_shots,1453,213,98,93,90,182,87,111,6
round_queries,1453,1491,2450,6975,20250,123942,180525,696969,344574
round_k,3,12,37,112,340,1037,3139,9467,28714
round_shots,1001,130,251,129,129,139,181,114,49
round_queries,1001,390,2259,4257,13545,43785,188059,362862,1414875
round_k,1,4,16,52,157,519,1591,4774,14437
round_shots,1371,206,148,221,99,75,60,55
round_queries,1371,1854,4884,21879,36927,89625,215940,1815825
round_k,4,16,49,186,597,1799,5435,16507
round_shots,1524,195,135,179,161,94,64,55,3
round_queries,1524,1365,3375,14499,46529,81686,167104,433015,213615
round_k,3,12,40,144,434,1305,3936,11867,35602
round_shots,1134,166,167,142,178,148,112,71,37
round_queries,1134,498,1503,4686,18690,47508,113680,218893,1043067
round_k,1,4,16,52,160,507,1541,4684,14095
round_shots,913,151,155,131,95,91,71,100,10
round_queries,913,1057,3565,9563,21185,61789,149739,634500,610290
round_k,3,11,36,111,339,1054,3172,10171,30514
round_shots,983,249,114,134,102,120,87,55,3
round_queries,983,1743,2622,9514,21726,86040,193749,375045,191259
round_k,3,11,35,106,358,1113,3409,10343,31876
round_shots,828,237,281,208,92,75,69,100,7
round_queries,828,1659,6463,15600,21620,55425,152973,666500,437661
round_k,3,11,37,117,369,1108,3332,10215,31261
round_shots,1018,186,175,115,88,87,71,72,53
round_queries,1018,558,1575,3795,8888,26361,66385,202536,1392045
round_k,1,4,16,50,151,467,1406,4271,13132
round_shots,1328,243,116,101,83,77,77,55,3
round_queries,1328,1701,2900,7575,20003,55671,169015,364265,183477
round_k,3,12,37,120,361,1097,3311,10079,30579
round_shots,1134,152,166,276,128,113,72,62,54,4
round_queries,1134,456,1494,7452,10624,31301,62568,162626,425358,289820
round_k,1,4,13,41,138,434,1311,3938,11969,36227
round_shots,994,211,143,103,87,97,64,61,5
round_queries,994,1477,3575,8343,22011,74593,147904,425353,320635
round_k,3,12,40,126,384,1155,3486,10670,32063
round_shots,1231,213,123,114,99,75,187,135,3
round_queries,1231,1491,3075,9234,25641,64425,498729,1094445,224967
round_k,3,12,40,129,429,1333,4053,12160,37494
round_shots,1347,196,191,124,91,75,105,51,4
round_queries,1347,1764,5921,12028,27573,69825,295995,434775,307260
round_k,4,15,48,151,465,1409,4262,12791,38407
round_shots,1464,206,145,125,82,78,64,103,3
round_queries,1464,1442,3625,9375,20746,59826,149312,727901,200445
round_k,3,12,37,126,383,1166,3533,10943,33407
round_shots,1150,260,208,161,151,97,67,58,9
round_queries,1150,1820,5200,12719,36391,71489,148137,385526,554193
round_k,3,12,39,120,368,1105,3323,10199,30788
round_shots,983,215,108,114,83,80,67,66,3
round_queries,983,1505,2700,8550,20833,60880,155641,462594,195171
round_k,3,12,37,125,380,1161,3504,10686,32528
round_shots,1168,313,355,106,83,80,72,56,3
round_queries,1168,2191,9585,8798,21995,64880,178920,419048,205041
round_k,3,13,41,132,405,1242,3741,11252,34173
round_shots,1393,369,152,127,145,146,67,57,4
round_queries,1393,2583,3800,9525,33205,104682,144251,368733,235780
round_k,3,12,37,114,358,1076,3234,9772,29472
round_shots,994,229,157,101,126,100,108,93,7
round_queries,994,1603,3925,8181,31374,81100,263196,740373,503587
round_k,3,12,40,124,405,1218,3980,11941,35970
round_shots,1542,204,158,113,121,84,62,35
round_queries,1542,1836,4898,10961,39325,91812,207018,1078945
round_k,4,15,48,162,546,1669,5064,15413
round_shots,831,200,128,126,113,105,74,59,5
round_queries,831,1400,3200,10206,27459,76965,164206,396775,307545
round_k,3,12,40,121,366,1109,3362,10094,30754
round_shots,1133,227,125,109,91,106,64,80,5
round_queries,1133,1589,3125,8175,22659,79818,148032,557040,321335
round_k,3,12,37,124,376,1156,3481,10483,32133
round_shots,1041,225,166,138,80,90,65,63,10
round_queries,1041,1575,3818,10074,18000,60750,148395,431487,637670
round_k,3,11,36,112,337,1141,3424,10380,31883
round_shots,1202,233,145,109,114,127,64,60,10
round_queries,1202,1631,3625,8175,27474,92329,140480,396660,617290
round_k,3,12,37,120,363,1097,3305,10209,30864
round_shots,1417,169,146,109,177,74,116,44
round_queries,1417,1521,4818,10791,57171,71706,341156,1196316
round_k,4,16,49,161,484,1470,4414,13594
round_shots,816,289,178,258,98,92,73,90,5
round_queries,816,2023,4450,20382,23814,70564,171185,640170,327135
round_k,3,12,39,121,383,1172,3556,10735,32713
round_shots,1461,195,147,112,89,76,65,54,5
round_queries,1461,1365,3675,9072,21805,56316,146705,372654,315525
round_k,3,12,40,122,370,1128,3450,10477,31552
round_shots,869,247,162,139,89,88,76,54,5
round_queries,869,1729,4050,10425,21093,63096,166212,357210,305135
round_k,3,12,37,118,358,1093,3307,9991,30513
round_shots,1385,202,158,103,109,78,64,55,5
round_queries,1385,1414,3634,7519,24743,61230,156992,410135,342615
round_k,3,11,36,113,392,1226,3728,11291,34261
round_shots,1101,239,155,272,124,78,133,78,4
round_queries,1101,1673,3875,22032,35092,67782,346997,633906,298324
round_k,3,12,40,141,434,1304,4063,12391,37290
round_shots,1285,174,117,117,88,77,64,40
round_queries,1285,1566,3861,11583,27192,74459,188736,1071880
round_k,4,16,49,154,483,1474,4424,13398
round_shots,772,221,109,109,87,75,66,69,3
round_queries,772,1547,2725,8393,20619,53325,142362,449535,178839
round_k,3,12,38,118,355,1078,3257,9867,29806
round_shots,1487,256,138,112,91,96,202,59,5
round_queries,1487,1792,3450,8400,20475,68064,438946,400315,315745
round_k,3,12,37,112,354,1086,3392,10376,31574
round_shots,862,179,195,109,103,83,74,66,45
round_queries,862,537,1755,3597,10197,25813,70818,191202,1183455
round_k,1,4,16,49,155,478,1448,4348,13149
round_shots,802,232,215,102,107,165,86,55,7
round_queries,802,1624,5375,7854,24931,122265,195994,380105,437773
round_k,3,12,38,116,370,1139,3455,10381,31269
round_shots,1055,179,196,145,106,142,82,63,38
round_queries,1055,537,1764,4785,10706,46434,81590,189441,1045874
round_k,1,4,16,50,163,497,1503,4557,13761
round_shots,1122,206,154,132,98,70,74,71,8
round_queries,1122,1442,3850,10692,24206,53970,171162,501189,527432
round_k,3,12,40,123,385,1156,3529,10922,32964
round_shots,1278,271,109,96,105,97,65,72
round_queries,1278,2439,3379,9120,30135,83711,168545,1920744
round_k,4,15,47,143,431,1296,3909,13338
round_shots,1199,250,148,138,104,73,62,54,5
round_queries,1199,1750,3700,10350,24648,53947,138446,361746,304785
round_k,3,12,37,118,369,1116,3349,10159,30478
round_shots,1113,159,191,134,109,127,75,86,35
round_queries,1113,477,1719,4422,10791,41783,76875,269266,1011885
round_k,1,4,16,49,164,512,1565,4797,14455
round_shots,862,270,98,110,80,76,67,75,9
round_queries,862,1890,2450,8250,19120,54492,146931,497025,553437
round_k,3,12,37,119,358,1096,3313,10243,30746
round_shots,997,233,145,131,88,89,64,54,3
round_queries,997,1631,3625,10349,21208,65593,141504,360342,185061
round_k,3,12,39,120,368,1105,3336,10133,30843
round_shots,1216,367,131,136,104,76,62,63,10
round_queries,1216,2569,3275,10472,24440,54492,134850,411075,605650
round_k,3,12,38,117,358,1087,3262,9995,30282
round_shots,1035,173,106,279,119,129,76,66,53,5
round_queries,1035,519,954,7533,9877,33669,60420,161766,389815,333375
round_k,1,4,13,41,130,397,1225,3677,11049,33337
round_shots,1493,223,160,88,86,82,62,55,6
round_queries,1493,2007,5280,8712,25542,73062,167090,447425,453198
round_k,4,16,49,148,445,1347,4067,12240,37766
round_shots,747,138,167,198,137,126,222,79,69
round_queries,747,414,1503,6534,14111,39438,211122,242609,1930275
round_k,1,4,16,51,156,475,1535,4628,13987
round_shots,1032,295,108,133,106,75,70,64,3
round_queries,1032,2065,2700,9975,24274,54825,155750,431552,190923
round_k,3,12,37,114,365,1112,3371,10174,31820
round_shots,1359,209,128,126,109,69,67,40
round_queries,1359,1881,4224,13230,37387,71277,209241,1169240
round_k,4,16,52,171,516,1561,4746,14615
round_shots,1099,206,113,103,92,77,72,70,7
round_queries,1099,1442,2825,7725,21252,56441,161352,473690,443149
round_k,3,12,37,115,366,1120,3383,10383,31653
round_shots,1288,301,139,103,89,77,64,55,6
round_queries,1288,2107,3475,8343,23051,61831,159936,414645,418434
round_k,3,12,40,129,401,1249,3769,11360,34869
round_shots,977,196,173,325,98,127,190,110,6
round_queries,977,1372,4325,24375,22246,94869,443270,809930,408018
round_k,3,12,37,113,373,1166,3681,11272,34001
round_shots,1202,267,106,101,119,114,64,54,3
round_queries,1202,1869,2650,7575,28679,87666,149568,380754,195363
round_k,3,12,37,120,384,1168,3525,10630,32560
round_shots,812,251,145,103,140,74,115,54,3
round_queries,812,1757,3335,7519,31780,55426,263005,373842,193845
round_k,3,11,36,113,374,1143,3461,10521,32307
round_shots,812,166,167,99,95,129,150,81,46
round_queries,812,498,1503,3267,9405,38571,138750,229311,1201658
round_k,1,4,16,49,149,462,1415,4306,13061
round_shots,1382,206,145,344,152,76,118,105,9
round_queries,1382,1442,3625,27864,38152,59964,279542,756945,613899
round_k,3,12,40,125,394,1184,3604,11140,34105
round_shots,769,195,153,96,97,111,75,81,5
round_queries,769,1365,3825,7776,23571,89133,184575,604989,342885
round_k,3,12,40,121,401,1230,3734,11203,34288
round_shots,1047,206,182,121,92,107,77,53,3
round_queries,1047,1442,4550,9801,22724,80785,175945,366601,187083
round_k,3,12,40,123,377,1142,3458,10379,31180
round_shots,816,223,128,122,109,107,181,45
round_queries,816,1561,3200,9882,29103,100259,522547,1232235
round_k,3,12,40,133,468,1443,4503,13691
round_shots,1465,271,221,110,96,75,64,40
round_queries,1465,2439,6851,10670,27936,72825,187584,1070360
round_k,4,15,48,145,485,1465,4456,13379
round_shots,1093,230,175,126,181,93,66,102,3
round_queries,1093,1610,4375,9954,43621,68169,145794,694722,189189
round_k,3,12,39,120,366,1104,3405,10510,31531
round_shots,646,145,232,184,98,106,89,83,52,7
round_queries,646,435,2088,5704,9310,30422,76985,226175,440180,536403
round_k,1,4,15,47,143,432,1362,4232,12721,38314
round_shots,1153,234,124,140,99,207,214,73,5
round_queries,1153,1638,3100,11340,24255,167049,532218,544653,336565
round_k,3,12,40,122,403,1243,3730,11197,33656
round_shots,1365,250,116,97,93,93,66,54,6
round_queries,1365,1750,2900,7275,20925,65751,140250,344790,349026
round_k,3,12,37,112,353,1062,3192,9610,29085
round_shots,1491,276,259,127,159,78,75,42
round_queries,1491,2484,8029,12573,47859,70434,207975,1096242
round_k,4,15,49,150,451,1386,4214,13050
round_shots,1276,229,153,124,88,293,96,77,10
round_queries,1276,1603,3519,8804,19096,191329,188064,453453,539150
round_k,3,11,35,108,326,979,2944,8867,26957
round_shots,1191,199,113,152,104,111,89,79,3
round_queries,1191,1393,2825,11400,25480,84693,206213,561769,194595
round_k,3,12,37,122,381,1158,3555,10680,32432
round_shots,1000,237,148,224,85,75,67,57,3
round_queries,1000,1659,3700,16800,24225,64275,172927,441465,211677
round_k,3,12,37,142,428,1290,3872,11712,35279
round_shots,1179,250,257,101,120,76,82,56,8
round_queries,1179,1750,6425,7979,29160,55708,186058,387128,506552
round_k,3,12,39,121,366,1134,3456,10421,31659
round_shots,1279,199,156,133,99,94,65,54,4
round_queries,1279,1393,3900,9975,22671,65142,135395,344466,233524
round_k,3,12,37,114,346,1041,3189,9617,29190
round_shots,1278,230,149,135,94,73,69,45
round_queries,1278,2070,4917,14175,30362,70737,204999,1229625
round_k,4,16,52,161,484,1485,4538,13662
round_shots,1133,219,269,115,83,72,62,54,6
round_queries,1133,1533,6725,9085,22161,58824,152954,404730,420018
round_k,3,12,39,133,408,1233,3747,11277,35001
round_shots,1359,246,99,106,87,115,60,54,7
round_queries,1359,2214,3267,10494,26361,107525,170940,461538,542731
round_k,4,16,49,151,467,1424,4273,12856,38766
round_shots,781,200,178,287,95,78,65,94,3
round_queries,781,1400,4450,22673,23085,61386,154895,673698,194709
round_k,3,12,39,121,393,1191,3583,10808,32451
round_shots,1408,195,98,103,84,79,64,55,4
round_queries,1408,1365,2450,7725,19404,54747,133440,346775,230196
round_k,3,12,37,115,346,1042,3152,9539,28774
round_shots,1202,196,131,309,117,78,66,60,3
round_queries,1202,1372,3275,25029,28431,57174,147774,403620,185895
round_k,3,12,40,121,366,1119,3363,10197,30982
round_shots,845,195,102,122,82,79,80,58,6
round_queries,845,1365,2550,9150,18614,53799,166000,367662,351978
round_k,3,12,37,113,340,1037,3169,9597,29331
round_shots,1430,201,145,193,143,76,65,55,9
round_queries,1430,1407,3625,15247,34749,61788,159705,413875,623061
round_k,3,12,39,121,406,1228,3762,11371,34614
round_shots,1328,199,206,112,116,87,65,116,3
round_queries,1328,1393,5150,9072,28884,64989,161915,872668,217911
round_k,3,12,40,124,373,1245,3761,11542,36318
round_shots,769,260,146,88,89,96,87,55,5
round_queries,769,1820,3650,7480,22695,74016,204537,391875,326955
round_k,3,12,42,127,385,1175,3562,10692,32695
round_shots,1208,255,139,119,129,131,82,88,3
round_queries,1208,1785,3475,8925,29799,96809,185402,597256,193095
round_k,3,12,37,115,369,1130,3393,10629,32182
round_shots,1213,147,150,105,104,111,67,69,8
round_queries,1213,1029,3450,7665,23400,76479,140231,433941,457384
round_k,3,11,36,112,344,1046,3144,9515,28586
round_shots,1507,301,158,119,90,101,83,72,11
round_queries,1507,2107,3950,8925,20790,70599,175047,455832,637923
round_k,3,12,37,115,349,1054,3165,9609,28996
round_shots,1251,195,125,106,123,89,65,52,3
round_queries,1251,1365,3125,8586,32103,70043,157365,378612,196587
round_k,3,12,40,130,393,1210,3640,10921,32764
round_shots,807,138,215,118,112,90,75,82,54
round_queries,807,414,1935,3894,11088,27270,72525,239358,1462698
round_k,1,4,16,49,151,483,1459,4499,13543
round_shots,1507,234,139,127,82,81,66,55,6
round_queries,1507,1638,3475,10287,21566,64557,162030,410135,405402
round_k,3,12,40,131,398,1227,3728,11213,33783
round_shots,1396,245,150,113,89,70,65,55,8
round_queries,1396,1715,3750,8475,21271,52430,146055,374385,502632
round_k,3,12,37,119,374,1123,3403,10297,31414
round_shots,1316,237,128,109,82,80,64,78,5
round_queries,1316,1659,3200,8175,20418,59760,143808,529074,310815
round_k,3,12,37,124,373,1123,3391,10251,31081
round_shots,986,234,136,141,107,74,62,61,5
round_queries,986,1638,3400,10575,28141,58682,149482,441701,338855
round_k,3,12,37,131,396,1205,3620,10912,33885
round_shots,808,221,180,124,311,276,99,59
round_queries,808,1547,4500,10044,77439,226044,282645,1575831
round_k,3,12,40,124,409,1427,4451,13354
round_shots,1158,225,358,93,132,84,141,86,6
round_queries,1158,2025,9666,7719,33924,67284,342771,640270,416094
round_k,4,13,41,128,400,1215,3722,11370,34674
round_shots,1265,218,278,120,82,70,130,44
round_queries,1265,1962,8618,11880,28290,74130,418210,1305964
round_k,4,15,49,172,529,1608,4939,14840
round_shots,1390,243,145,159,89,119,96,57,3
round_queries,1390,1701,3625,12561,21449,88179,226080,420375,203235
round_k,3,12,39,120,370,1177,3687,11226,33872
round_shots,902,173,207,204,116,116,90,67,61,3
round_queries,902,519,1863,6324,11252,34452,80370,185121,507947,232857
round_k,1,4,15,48,148,446,1381,4163,12706,38809
round_shots,1147,255,162,128,111,122,70,62,4
round_queries,1147,1785,4050,9600,25419,84302,148190,398474,234492
round_k,3,12,37,114,345,1058,3213,9770,29311
round_shots,1563,242,143,123,314,132,67,131,3
round_queries,1563,1694,3575,9963,77558,97812,150951,887787,185481
round_k,3,12,40,123,370,1126,3388,10165,30913
round_shots,1271,189,137,100,80,80,64,54,3
round_queries,1271,1701,4521,9900,24240,72720,179904,458406,232857
round_k,4,16,49,151,454,1405,4244,12783,38809
round_shots,1032,195,123,142,98,74,72,42
round_queries,1032,1365,3075,11502,28126,69634,203400,1099602
round_k,3,12,40,143,470,1412,4308,13090
round_shots,1058,226,153,124,145,209,78,55,5
round_queries,1058,1582,3825,10044,35525,159885,179010,380655,323105
round_k,3,12,40,122,382,1147,3460,10623,32310
round_shots,968,203,142,127,80,76,64,55,8
round_queries,968,1421,3550,10287,21040,59964,154688,400675,532536
round_k,3,12,40,131,394,1208,3642,11018,33283
round_shots,1188,271,157,137,87,168,159,97,6
round_queries,1188,1897,3925,11097,21315,127512,366177,670173,410958
round_k,3,12,40,122,379,1151,3454,10682,34246
round_shots,1215,185,142,95,78,115,61,61
round_queries,1215,1665,4686,9975,24726,109365,178181,1647061
round_k,4,16,52,158,475,1460,4426,13500
